A,B,Weight
Muhammad_Iqbal ,Abul_Ala_Maududi ,1
Herbert_Marcuse ,Gad_Horowitz ,1
David_Hume ,Kenneth_Binmore ,1
Jean-Paul_Sartre ,Nanavira_Thera ,1
Philippa_Foot ,Candace_Vogler ,1
Averroes ,Boetius_of_Dacia ,1
Rudolf_Steiner ,Richard_Tarnas ,1
Edward_Said ,Derek_Gregory ,1
Ivan_Illich ,Everett_Reimer ,1
Alexis_de_Tocqueville ,Emmanuel_Todd ,1
Antonio_Gramsci ,Domenico_Losurdo ,1
Franz_Brentano ,Ludwig_von_Mises ,1
Frank_Fetter ,Ludwig_von_Mises ,1
Ernest_Gellner ,Anthony_D._Smith ,1
Herbert_Spencer ,Nikolay_Mikhaylovsky ,1
Alain_Badiou ,Justin_Clemens ,1
Harry_Frankfurt ,J._David_Velleman ,1
Murray_Rothbard ,Carlo_Lottieri ,1
Mirza_Mazhar_Jan-e-Janaan ,Qadi_Thanaullah_Panipati ,1
Immanuel_Kant ,Hans_Christian_%C3%98rsted ,1
Laz%C4%83r_%C5%9E%C4%83ineanu ,Iorgu_Iordan ,1
Leonard_Peikoff ,Allan_Gotthelf ,1
Leo_Strauss ,Clifford_Orwin ,1
Vladimir_Solovyov_%28philosopher%29 ,Semyon_Frank ,1
Johannes_Scotus_Eriugena ,School_of_Chartres ,1
George_Grant_%28philosopher%29 ,Ron_Dart ,1
Joseph_Butler____1 ,David_Seabury ,1
Baruch_Spinoza ,Arne_N%C3%A6ss ,1
Necip_Faz%C4%B1l_K%C4%B1sak%C3%BCrek ,Salih_Mirzabeyoglu ,1
Noam_Chomsky ,Ray_C._Dougherty ,1
A._D._Gordon ,Eliezer_Schweid ,1
Jacques_Ranci%C3%A8re ,Todd_May ,1
Edmund_Husserl ,Millan_Puelles ,1
Franz_Brentano ,Millan_Puelles ,1
Bol%C3%ADvar_Echeverr%C3%ADa ,Enrique_Dussel ,1
Alain_Badiou ,Peter_Hallward ,1
Confucius ,Xuanxue ,1
Yamazaki_Ansai ,Hoshina_Masayuki ,1
Ka%27ab_al-Ahbar ,%27Abd_Allah_ibn_%27Amr_ibn_al-%27As ,1
Ferdinand_Canning_Scott_Schiller ,Larry_Laudan ,1
Alexius_Meinong ,Terence_Parsons ,1
Jules_Vuillemin ,Jacques_Bouveresse ,1
John_Stuart_Mill ,Zechariah_Chafee ,1
Theognostus_of_Alexandria ,Catechetical_School_of_Alexandria ,1
Norman_Malcolm ,Oets_Kolk_Bouwsma ,1
Aristippus ,Theodorus_the_Atheist ,1
Alfred_North_Whitehead ,Philip_Clayton_%28theologian%29 ,1
Kendall_Walton ,Stephen_Yablo ,1
Ernest_Gellner ,John_A._Hall ,1
Alain_Badiou ,Bruno_Bosteels ,1
Edward_Said ,Mahmood_Mamdani ,1
Antonio_Gramsci ,N%C3%A9stor_Garc%C3%ADa_Canclini ,1
Confucius ,Robert_Cummings_Neville ,1
Max_Stirner ,Biofilo_Panclasta ,1
Plato ,Western_philosophy ,1
Aristotle ,Western_philosophy ,1
Emerich_de_Vattel ,Western_philosophy ,1
Immanuel_Kant ,Western_philosophy ,1
Socrates ,Western_philosophy ,1
Alain_Badiou ,Alberto_Toscano ,1
Noam_Chomsky ,Niall_McLaren ,1
David_Chalmers ,Niall_McLaren ,1
Berit_Brogaard ,Niall_McLaren ,1
Stilpo ,Nicarete_of_Megara ,1
Fran%C3%A7ois_Laruelle ,Gilles_Grelet ,1
Jacob_Taubes ,Norbert_Bolz ,1
Abdul_Ghaffar_Naqshbandi ,Allah_Bakhsh ,1
Fazal_Ali_Qureshi ,Allah_Bakhsh ,1
Ch%27ien_Mu ,Yu_Ying-shih ,1
Abul_Ala_Maududi ,Syed_Munawar_Hasan ,1
Leo_Strauss ,Mark_Lilla ,1
Ren%C3%A9_Gu%C3%A9non ,Marco_Pallis ,1
Clarence_Irving_Lewis ,William_Frankena ,1
Qamaruzzaman_Azmi ,Hamid_Saeed_Kazmi ,1
George_Gurdjieff ,Jane_Heap ,1
Leo_Strauss ,Abram_Shulsky ,1
Walter_of_Bruges ,Matthew_of_Aquasparta ,1
Akhtar_Raza_Khan ,Kanthapuram_A._P._Aboobacker_Musalyar ,1
Ren%C3%A9_Descartes ,Dirck_Rembrantsz_van_Nierop ,1
Epictetus ,Han_Ryner ,1
Epicurus ,Han_Ryner ,1
Noam_Chomsky ,Julian_C._Boyd ,1
Alfred_North_Whitehead ,Wolfgang_Smith ,1
Ernest_Gellner ,Ian_Jarvie ,1
Edmund_Husserl ,Eugen_Fink ,1
Akhtar_Raza_Khan ,Arshadul_Qaudri ,1
Gianni_Vattimo ,Gavin_Hyman ,1
Zhou_Dunyi ,Cheng_Hao ,1
Plotinus ,Neoplatonism_and_Christianity ,1
Haji_Dost_Muhammad_Qandhari ,Muhammad_Usman_Damani ,1
Zhu_Xi ,Ch%27ien_Mu ,1
Euclid_of_Megara ,Thrasymachus_of_Corinth ,1
William_James ,Ola_Raknes ,1
Murray_Rothbard ,Stefan_Molyneux ,1
Renzo_Novatore ,Bruno_Filippi ,1
Abul_Ala_Maududi ,Sayyid_Qutb ,1
Alain_Badiou ,Nina_Power ,1
John_Anderson_%28philosopher%29 ,A._J._Baker_%28philosopher%29 ,1
Edward_Said ,Nigel_Gibson ,1
George_Boole ,Victor_Shestakov ,1
Georges_Sorel ,Fran%C3%A7ois_Perroux ,1
Leo_Strauss ,Steven_B._Smith_%28professor%29 ,1
Haji_Dost_Muhammad_Qandhari ,Jan-Fishan_Khan ,1
William_James ,B._Alan_Wallace ,1
Xavier_Zubiri ,Graham_Harman ,1
Judith_Butler ,Michael_Warner ,1
Alain_Badiou ,Jason_Barker ,1
Abul_Ala_Maududi ,Jalaluddin_Umri ,1
Posidonius ,Jason_of_Nysa ,1
Maurice_Merleau-Ponty ,David_Abram ,1
Arthur_Danto ,No%C3%ABl_Carroll ,1
Wilfrid_Sellars ,Ray_Brassier ,1
Alain_Badiou ,Ray_Brassier ,1
Fran%C3%A7ois_Laruelle ,Ray_Brassier ,1
Nick_Land ,Ray_Brassier ,1
Muhammad_Usman_Damani ,Muhammad_Sirajuddin_Naqshbandi ,1
%C3%89mile_Armand ,La_Revista_Blanca ,1
Han_Ryner ,La_Revista_Blanca ,1
Muhammad_Usman_Damani ,Fazal_Ali_Qureshi ,1
Muhammad_Sirajuddin_Naqshbandi ,Fazal_Ali_Qureshi ,1
Sayyad_Laal_Shah_Hamdani ,Fazal_Ali_Qureshi ,1
Eric_Voegelin ,Charles_R._Embry ,1
Gianni_Vattimo ,Mario_Kopi%C4%87 ,1
Georges_Palante ,Jean_Grenier ,1
Hamid_Raza_Khan ,Akhtar_Raza_Khan ,1
Qamaruzzaman_Azmi ,Musharraf_Hussain ,1
Cleanthes ,Sphaerus ,1
Lon_L._Fuller ,Ian_Roderick_Macneil ,1
George_Gurdjieff ,Olgivanna_Lloyd_Wright ,1
Euclid_of_Megara ,Ichthyas ,1
Antonio_Gramsci ,Edward_Said ,1
Noam_Chomsky ,Edward_Said ,1
Plato ,Stoicism ,1
Chrysippus ,Stoicism ,1
Antisthenes ,Stoicism ,1
Diogenes_of_Sinope ,Stoicism ,1
Muhammad_Tahir ,Allama_Muhammad_Idrees_Dahiri ,1
Gottlob_Frege ,Ian_Rumfitt ,1
Aristotle ,List_of_writers_influenced_by_Aristotle ,1
Max_Stirner ,Miguel_Gim%C3%A9nez_Igualada ,1
Hubert_Dreyfus ,Alva_No%C3%AB ,1
Evan_Thompson ,Alva_No%C3%AB ,1
J._L._Mackie ,Richard_Joyce_%28philosopher%29 ,1
Giovanni_Gentile ,Ugo_Spirito ,1
Marshall_McLuhan ,Douglas_Rushkoff ,1
John_Zerzan ,Kevin_Tucker ,1
Frank_P._Ramsey ,Iv%C3%A1n_Werning ,1
Hubert_Dreyfus ,Mark_Wrathall ,1
Mark_Bevir ,R._A._W._Rhodes ,1
Peter_Singer ,Roger_Crisp ,1
F%C3%A9lix_Guattari ,%C3%89ric_Alliez ,1
Murray_Rothbard ,Anarcho-capitalist_symbolism%23Libertatis_.C3.86quilibritas ,1
Cornelius_Van_Til ,"Richard_L._Pratt,_Jr. ",1
Muhammad_Usman_Damani ,Sayyad_Laal_Shah_Hamdani ,1
Apollonius_of_Tyana ,Philostratus%23Philostratus_II ,1
John_Grinder ,Kevin_Hogan ,1
Donald_Davidson_%28philosopher%29 ,Kirk_Ludwig ,1
Rudolf_Carnap ,Lee_Tien_Ming ,1
Hannah_Arendt ,Reinhart_Koselleck ,1
Ernest_Gellner ,Michael_Lessnoff ,1
J._L._Mackie ,Colin_MacLeod_%28philosopher%29 ,1
Arthur_Prior ,Patrick_Blackburn ,1
Jacques_Ranci%C3%A8re ,Bernard_Aspe ,1
Eric_Voegelin ,Mendo_Castro_Henriques ,1
R._M._Hare ,Thomas_Hurka ,1
H._L._A._Hart ,W.J._Waluchow ,1
Clarence_Irving_Lewis ,Roderick_Firth ,1
Eric_Voegelin ,Gerhard_Niemeyer ,1
Al-Kindi ,Ahmad_ibn_al-Tayyib_al-Sarakhsi ,1
Arthur_Prior ,Robert_Bull ,1
Zhuangzi ,Eastern_philosophy%23East_Asian_philosophies ,1
John_D._Caputo ,Merold_Westphal ,1
Georges_Sorel ,Jules_Monnerot ,1
Kitaro_Nishida ,Kimura_Bin ,1
Sidney_Hook ,Paul_Kurz ,1
African_Spir ,Piero_Martinetti ,1
Frank_Fetter ,Jeffrey_Herbener ,1
H%C3%A9ctor-Neri_Casta%C3%B1eda ,Jerome_Gellman ,1
Alejandro_Korn ,Luis_Aznar ,1
Alejandro_Korn ,Risieri_Frondizi ,1
Gila_Sher ,Richard_Tieszen ,1
Muhammad_ibn_Abd_al-Wahhab ,Ismael_Delhwi ,1
Stanley_Cavell ,Ted_Cohen ,1
Paul_Watzlawick ,Cognitive_behaviour_training ,1
Muhammad_Husayn_Tabatabaei ,Hasan_Hasanzade_Amoli ,1
Shibli_Nomani ,Sajjad_Ahmad_Yeldram ,1
Giovanni_Gentile ,Guido_Calogero ,1
Kitaro_Nishida ,Nakamura_Yujiro ,1
Kitaro_Nishida ,Morita_Shiryu ,1
Yamazaki_Ansai ,Sat%C5%8D_Naokata ,1
Ebrahim_Desai ,Husain_Kadodia ,1
Muhammad_Husayn_Tabatabaei ,Muhammad_Mofatteh ,1
Milan_Komar ,Zorko_Sim%C4%8Di%C4%8D ,1
Peter_Sloterdijk ,Marc_Jongen ,1
Peter_Sloterdijk ,Henk_Oosterling ,1
Tetsuro_Watsuji ,Yuasa_Yasuo ,1
Abu_Zayd_al-Balkhi ,Al-Istakhri ,1
Yamazaki_Ansai ,Asami_Keisai ,1
Gianni_Vattimo ,V%C3%ADctor_Samuel_Rivera ,1
Paul_Thagard ,Chris_Eliasmith ,1
Juan_V%C3%A1zquez_de_Mella ,Victor_Pradera ,1
Julius_Thomas_Fraser ,Rovelli ,1
Alejandro_Korn ,%C3%81ngel_Vasallo ,1
Ren%C3%A9_Gu%C3%A9non ,Ren%C3%A9_Gu%C3%A9non%23See_also ,1
Stanley_Cavell ,William_Rothman ,1
Gerald_Cohen ,Alan_Patten ,1
Ibn_Qudamah ,Ibn_Khaleel ,1
Paul_Watzlawick ,Constructivist_epistemology%23Constructivist_trends ,1
Muhammad_Husayn_Tabatabaei ,Jalaleddin_Ashtiani ,1
Milan_Komar ,Augusto_del_Noce ,1
Ma%27bad_al-Juhani ,Ghaylan_ibn_Muslim ,1
T._K._Seung ,Jesper_Hede ,1
Muhammad_Tahir ,Syed_Ismaeel_Shah ,1
Hans_Kamp ,Nicholas_Asher ,1
T._K._Seung ,Kyle_E._Mask ,1
Akhtar_Raza_Khan ,Maulana_Asjad_Raza_Khan ,1
Turab-ul-Haq_Qadri ,Syed_Shah_Abdul_Haq_Qadri ,1
Muhammad_Ilyas_Qadri ,Muhammad_Imran_Attari ,1
Stefan_Molyneux ,Brett_Veinotte ,1
Nick_Land ,Reza_Negarestani ,1
Hamid_Raza_Khan ,Maulana_Ibrahim_Raza_Khan ,1
Miura_Baien ,Hoashi_Banri ,1
Peter_G._Ossorio ,"Bergner,_Ray ",1
Peter_G._Ossorio ,Keith_E._Davis ,1
R._Radhakrishnan ,Abdul_R._JanMohamed ,1
R._Radhakrishnan ,Xu_Ben ,1
Jakob_Schegk ,Protestant_Scholasticism ,1
Muhammad_Ilyas_Qadri ,Muhammad_Akmal_Qadri ,1
Peter_G._Ossorio ,Mary_McDermott_Shideler ,1
Bol%C3%ADvar_Echeverr%C3%ADa ,Stefan_Gandler ,1
